name,scn_name,bus,carrier,p_nom,p_min_pu,p_max_pu,marginal_cost,efficiency,committable,start_up_cost,min_up_time,min_down_time,up_time_before,ramp_limit_start_up,ramp_limit_shut_down,e_nom_max,control,ramp_limit_up,weight,p_nom_opt
72080 CH4_biogas,eGon2035,72080,CH4_biogas,7.5809999999999995,0.0,1.0,25.605611852037367,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,7.5809999999999995,7.5809999999999995
72080 load shedding,,72080,load shedding,177570.0,0.0,1.0,10000.005602429583,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,177570.0,177570.0
72081 CH4_biogas,eGon2035,72081,CH4_biogas,29.95578,0.0,1.0,25.60455524132253,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,29.95578,29.95578
72081 load shedding,,72081,load shedding,976635.0,0.0,1.0,10000.005097109743,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,976635.0,976635.0
72082 CH4_biogas,eGon2035,72082,CH4_biogas,61.730999999999995,0.0,1.0,25.608610905884127,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,61.730999999999995,61.730999999999995
72082 load shedding,,72082,load shedding,443925.0,0.0,1.0,10000.012128034285,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,443925.0,443925.0
72083 CH4_biogas,eGon2035,72083,CH4_biogas,98.87790000000001,0.0,0.9999999999999999,25.605599484636496,0.9999999999999999,False,0.0,0,0,0,1.0,1.0,inf,Slack,,98.87790000000001,98.87790000000001
72083 load shedding,,72083,load shedding,1065420.0,0.0,1.0,10000.007856723107,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,1065420.0,1065420.0
72084 CH4_biogas,eGon2035,72084,CH4_biogas,14.078999999999999,0.0,1.0,25.615087618509847,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,14.078999999999999,14.078999999999999
72084 load shedding,,72084,load shedding,355140.0,0.0,1.0,10000.015528969574,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,355140.0,355140.0
72085 CH4_biogas,eGon2035,72085,CH4_biogas,13.970699999999999,0.0,1.0,25.615896776928707,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,13.970699999999999,13.970699999999999
72085 load shedding,,72085,load shedding,621495.0,0.0,1.0,10000.007227423337,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,621495.0,621495.0
72086 CH4_biogas,eGon2035,72086,CH4_biogas,2.2742999999999998,0.0,1.0,25.611960747851963,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,2.2742999999999998,2.2742999999999998
72086 load shedding,,72086,load shedding,443925.0,0.0,1.0,10000.010383709327,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,443925.0,443925.0
72087 CH4_biogas,eGon2035,72087,CH4_biogas,39.4212,0.0,1.0,25.60626613866146,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,39.4212,39.4212
72087 load shedding,,72087,load shedding,621495.0,0.0,1.0,10000.011088164616,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,621495.0,621495.0
72088 load shedding,,72088,load shedding,532710.0,0.0,1.0,10000.006007547154,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,532710.0,532710.0
72089 CH4_biogas,eGon2035,72089,CH4_biogas,10.83,0.0,1.0,25.604915832776282,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,10.83,10.83
72089 load shedding,,72089,load shedding,266355.0,0.0,1.0,10000.007443440896,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,266355.0,266355.0
72090 CH4_NG,eGon2035,72090,CH4_NG,1121947.1825035778,0.0,1.0,40.97953840773313,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,1121947.1825035778,1121947.1825035778
72090 load shedding,,72090,load shedding,710280.0,0.0,1.0,10000.00676650642,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,710280.0,710280.0
72091 CH4_biogas,eGon2035,72091,CH4_biogas,7.4727,0.0,1.0,25.611009301850753,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,7.4727,7.4727
72091 load shedding,,72091,load shedding,532710.0,0.0,1.0,10000.003945714896,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,532710.0,532710.0
72092 load shedding,,72092,load shedding,621495.0,0.0,1.0,10000.01170098912,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,621495.0,621495.0
72093 CH4_biogas,eGon2035,72093,CH4_biogas,9.205499999999999,0.0,1.0,25.6030443749611,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,9.205499999999999,9.205499999999999
72093 load shedding,,72093,load shedding,799065.0,0.0,1.0,10000.008765917843,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,799065.0,799065.0
72094 load shedding,,72094,load shedding,177570.0,0.0,1.0,10000.00687838615,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,177570.0,177570.0
72095 CH4_biogas,eGon2035,72095,CH4_biogas,18.9525,0.0,1.0,25.626587943888868,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,18.9525,18.9525
72095 load shedding,,72095,load shedding,88785.0,0.0,1.0,10000.024751565912,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,88785.0,88785.0
72096 CH4_biogas,eGon2035,72096,CH4_biogas,9.25965,0.0,1.0,25.613040509040825,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,9.25965,9.25965
72096 load shedding,,72096,load shedding,443925.0,0.0,1.0,10000.00480975912,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,443925.0,443925.0
72097 CH4_biogas,eGon2035,72097,CH4_biogas,132.6675,0.0,1.0,25.60476888137192,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,132.6675,132.6675
72097 load shedding,,72097,load shedding,177570.0,0.0,1.0,10000.00614662751,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,177570.0,177570.0
72098 CH4_biogas,eGon2035,72098,CH4_biogas,127.36079999999998,0.0,1.0,25.60903959736845,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,127.36079999999998,127.36079999999998
72098 load shedding,,72098,load shedding,799065.0,0.0,1.0,10000.006043985173,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,799065.0,799065.0
72099 CH4_biogas,eGon2035,72099,CH4_biogas,10.396799999999999,0.0,1.0,25.610772224003547,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,10.396799999999999,10.396799999999999
72099 load shedding,,72099,load shedding,355140.0,0.0,1.0,10000.006816749847,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,355140.0,355140.0
72100 CH4_biogas,eGon2035,72100,CH4_biogas,5.414999999999999,0.0,1.0,25.602313471585273,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,5.414999999999999,5.414999999999999
72100 load shedding,,72100,load shedding,1154205.0,0.0,1.0,10000.007501788521,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,1154205.0,1154205.0
72101 load shedding,,72101,load shedding,266355.0,0.0,1.0,10000.008889386405,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,266355.0,266355.0
72102 load shedding,,72102,load shedding,266355.0,0.0,1.0,10000.009010008458,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,266355.0,266355.0
72103 load shedding,,72103,load shedding,621495.0,0.0,1.0,10000.011302655554,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,621495.0,621495.0
72104 load shedding,,72104,load shedding,1598130.0,0.0,1.0,10000.007542586593,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1598130.0,1598130.0
72105 CH4_biogas,eGon2035,72105,CH4_biogas,15.703499999999998,0.0,1.0,25.606836271355586,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,15.703499999999998,15.703499999999998
72105 load shedding,,72105,load shedding,177570.0,0.0,1.0,10000.002455047113,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,177570.0,177570.0
72106 CH4_biogas,eGon2035,72106,CH4_biogas,14.403899999999998,0.0,1.0,25.604384371428317,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,14.403899999999998,14.403899999999998
72106 load shedding,,72106,load shedding,621495.0,0.0,1.0,10000.007246512765,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,621495.0,621495.0
72107 load shedding,,72107,load shedding,88785.0,0.0,1.0,10000.019324089955,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,88785.0,88785.0
72108 CH4_biogas,eGon2035,72108,CH4_biogas,12.2379,0.0,1.0,25.606736663015184,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,12.2379,12.2379
72108 load shedding,,72108,load shedding,443925.0,0.0,1.0,10000.007052094303,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,443925.0,443925.0
72109 CH4_biogas,eGon2035,72109,CH4_biogas,14.620499999999998,0.0,1.0,25.606965481363076,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,14.620499999999998,14.620499999999998
72109 load shedding,,72109,load shedding,976635.0,0.0,1.0,10000.01012468075,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,976635.0,976635.0
72110 CH4_biogas,eGon2035,72110,CH4_biogas,24.5841,0.0,1.0,25.60855474227921,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,24.5841,24.5841
72110 load shedding,,72110,load shedding,621495.0,0.0,1.0,10000.009508628198,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,621495.0,621495.0
72111 load shedding,,72111,load shedding,88785.0,0.0,1.0,10000.004971349717,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,88785.0,88785.0
72112 load shedding,,72112,load shedding,355140.0,0.0,1.0,10000.00619284337,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,355140.0,355140.0
72113 CH4_biogas,eGon2035,72113,CH4_biogas,3.7904999999999998,0.0,1.0,25.60311267776661,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,3.7904999999999998,3.7904999999999998
72113 load shedding,,72113,load shedding,266355.0,0.0,1.0,10000.006367892604,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,266355.0,266355.0
72127 load shedding,,72127,load shedding,177570.0,0.0,1.0,10000.008089517469,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,177570.0,177570.0
72128 load shedding,,72128,load shedding,443925.0,0.0,1.0,10000.01108053556,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,443925.0,443925.0
72129 load shedding,,72129,load shedding,177570.0,0.0,1.0,10000.007924202031,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,177570.0,177570.0
72130 load shedding,,72130,load shedding,1242990.0,0.0,1.0,10000.008085932175,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1242990.0,1242990.0
72131 load shedding,,72131,load shedding,887850.0,0.0,1.0,10000.01068891692,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,887850.0,887850.0
72132 load shedding,,72132,load shedding,621495.0,0.0,1.0,10000.015128691322,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,621495.0,621495.0
72133 load shedding,,72133,load shedding,177570.0,0.0,1.0,10000.00587611186,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,177570.0,177570.0
72134 load shedding,,72134,load shedding,799065.0,0.0,1.0,10000.007641655693,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,799065.0,799065.0
72135 load shedding,,72135,load shedding,443925.0,0.0,1.0,10000.00597034627,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,443925.0,443925.0
72136 load shedding,,72136,load shedding,1154205.0,0.0,1.0,10000.010582631117,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1154205.0,1154205.0
72137 load shedding,,72137,load shedding,799065.0,0.0,1.0,10000.009754572158,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,799065.0,799065.0
72138 load shedding,,72138,load shedding,1864485.0,0.0,1.0,10000.007094095556,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1864485.0,1864485.0
72139 load shedding,,72139,load shedding,355140.0,0.0,1.0,10000.007077940985,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,355140.0,355140.0
72140 load shedding,,72140,load shedding,976635.0,0.0,1.0,10000.008265650218,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,976635.0,976635.0
72141 load shedding,,72141,load shedding,887850.0,0.0,1.0,10000.006752303647,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,887850.0,887850.0
72142 load shedding,,72142,load shedding,88785.0,0.0,1.0,10000.01436514144,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,88785.0,88785.0
72143 load shedding,,72143,load shedding,1864485.0,0.0,1.0,10000.00875719156,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1864485.0,1864485.0
72144 load shedding,,72144,load shedding,621495.0,0.0,1.0,10000.012916905469,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,621495.0,621495.0
72145 load shedding,,72145,load shedding,177570.0,0.0,1.0,10000.004958361387,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,177570.0,177570.0
72146 load shedding,,72146,load shedding,177570.0,0.0,1.0,10000.008626084942,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,177570.0,177570.0
72147 load shedding,,72147,load shedding,621495.0,0.0,1.0,10000.006617589961,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,621495.0,621495.0
72148 load shedding,,72148,load shedding,1065420.0,0.0,1.0,10000.005573312894,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1065420.0,1065420.0
72149 load shedding,,72149,load shedding,887850.0,0.0,1.0,10000.007125479562,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,887850.0,887850.0
72150 load shedding,,72150,load shedding,443925.0,0.0,1.0,10000.009016974576,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,443925.0,443925.0
72151 load shedding,,72151,load shedding,177570.0,0.0,1.0,10000.007113495101,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,177570.0,177570.0
72152 load shedding,,72152,load shedding,710280.0,0.0,1.0,10000.006441117897,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,710280.0,710280.0
72153 load shedding,,72153,load shedding,710280.0,0.0,1.0,10000.008585599386,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,710280.0,710280.0
72154 load shedding,,72154,load shedding,1598130.0,0.0,1.0,10000.009822545437,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1598130.0,1598130.0
72155 load shedding,,72155,load shedding,621495.0,0.0,1.0,10000.008864046265,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,621495.0,621495.0
72156 load shedding,,72156,load shedding,1154205.0,0.0,1.0,10000.010567209609,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1154205.0,1154205.0
72157 load shedding,,72157,load shedding,1154205.0,0.0,1.0,10000.006460888682,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1154205.0,1154205.0
72158 load shedding,,72158,load shedding,1065420.0,0.0,1.0,10000.009052055204,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1065420.0,1065420.0
72159 load shedding,,72159,load shedding,1598130.0,0.0,1.0,10000.009105229356,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1598130.0,1598130.0
72160 load shedding,,72160,load shedding,532710.0,0.0,1.0,10000.00892608169,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,532710.0,532710.0
72161 load shedding,,72161,load shedding,532710.0,0.0,1.0,10000.005846106045,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,532710.0,532710.0
72162 load shedding,,72162,load shedding,443925.0,0.0,1.0,10000.012620435231,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,443925.0,443925.0
72163 load shedding,,72163,load shedding,799065.0,0.0,1.0,10000.00822468734,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,799065.0,799065.0
72164 load shedding,,72164,load shedding,532710.0,0.0,1.0,10000.006710128939,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,532710.0,532710.0
72165 load shedding,,72165,load shedding,887850.0,0.0,1.0,10000.00475602938,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,887850.0,887850.0
72166 load shedding,,72166,load shedding,2130840.0,0.0,1.0,10000.00764413623,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,2130840.0,2130840.0
72167 load shedding,,72167,load shedding,355140.0,0.0,1.0,10000.007184691101,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,355140.0,355140.0
72168 load shedding,,72168,load shedding,443925.0,0.0,1.0,10000.00814430779,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,443925.0,443925.0
72169 load shedding,,72169,load shedding,1598130.0,0.0,1.0,10000.008629930448,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1598130.0,1598130.0
72170 load shedding,,72170,load shedding,88785.0,0.0,1.0,10000.018455384467,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,88785.0,88785.0
72171 load shedding,,72171,load shedding,355140.0,0.0,1.0,10000.009272626405,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,355140.0,355140.0
72172 load shedding,,72172,load shedding,443925.0,0.0,1.0,10000.004929431638,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,443925.0,443925.0
72173 load shedding,,72173,load shedding,177570.0,0.0,1.0,10000.010717329555,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,177570.0,177570.0
72174 load shedding,,72174,load shedding,443925.0,0.0,1.0,10000.011527872575,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,443925.0,443925.0
72175 load shedding,,72175,load shedding,799065.0,0.0,1.0,10000.007032965157,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,799065.0,799065.0
72176 load shedding,,72176,load shedding,88785.0,0.0,1.0,10000.017450048243,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,88785.0,88785.0
72177 load shedding,,72177,load shedding,266355.0,0.0,1.0,10000.009087804092,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,266355.0,266355.0
72178 load shedding,,72178,load shedding,88785.0,0.0,1.0,10000.00233902522,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,88785.0,88785.0
72179 load shedding,,72179,load shedding,355140.0,0.0,1.0,10000.003977533277,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,355140.0,355140.0
72180 load shedding,,72180,load shedding,177570.0,0.0,1.0,10000.004031253318,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,177570.0,177570.0
72181 load shedding,,72181,load shedding,976635.0,0.0,1.0,10000.008508522313,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,976635.0,976635.0
72182 load shedding,,72182,load shedding,443925.0,0.0,1.0,10000.010721104692,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,443925.0,443925.0
72183 load shedding,,72183,load shedding,1065420.0,0.0,1.0,10000.007812492699,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1065420.0,1065420.0
72184 load shedding,,72184,load shedding,355140.0,0.0,1.0,10000.004870265551,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,355140.0,355140.0
72185 load shedding,,72185,load shedding,621495.0,0.0,1.0,10000.00997299375,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,621495.0,621495.0
72186 load shedding,,72186,load shedding,443925.0,0.0,1.0,10000.005998670256,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,443925.0,443925.0
72187 load shedding,,72187,load shedding,621495.0,0.0,1.0,10000.011380648268,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,621495.0,621495.0
72188 load shedding,,72188,load shedding,532710.0,0.0,1.0,10000.007921028677,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,532710.0,532710.0
72189 load shedding,,72189,load shedding,266355.0,0.0,1.0,10000.014815487992,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,266355.0,266355.0
72190 load shedding,,72190,load shedding,710280.0,0.0,1.0,10000.009359701962,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,710280.0,710280.0
72191 load shedding,,72191,load shedding,532710.0,0.0,1.0,10000.009592368328,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,532710.0,532710.0
72192 load shedding,,72192,load shedding,621495.0,0.0,1.0,10000.005606672832,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,621495.0,621495.0
72193 load shedding,,72193,load shedding,799065.0,0.0,1.0,10000.00689987107,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,799065.0,799065.0
72194 load shedding,,72194,load shedding,177570.0,0.0,1.0,10000.017057151472,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,177570.0,177570.0
72195 load shedding,,72195,load shedding,88785.0,0.0,1.0,10000.00157909027,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,88785.0,88785.0
72196 load shedding,,72196,load shedding,443925.0,0.0,1.0,10000.008719345782,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,443925.0,443925.0
72197 load shedding,,72197,load shedding,177570.0,0.0,1.0,10000.008555205819,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,177570.0,177570.0
72198 load shedding,,72198,load shedding,799065.0,0.0,1.0,10000.00445767957,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,799065.0,799065.0
72199 load shedding,,72199,load shedding,355140.0,0.0,1.0,10000.00267888777,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,355140.0,355140.0
72200 load shedding,,72200,load shedding,1154205.0,0.0,1.0,10000.007270347864,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1154205.0,1154205.0
72201 load shedding,,72201,load shedding,266355.0,0.0,1.0,10000.008952193815,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,266355.0,266355.0
72202 load shedding,,72202,load shedding,266355.0,0.0,1.0,10000.001724367497,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,266355.0,266355.0
72203 load shedding,,72203,load shedding,621495.0,0.0,1.0,10000.007952349371,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,621495.0,621495.0
72204 load shedding,,72204,load shedding,1598130.0,0.0,1.0,10000.007700597658,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1598130.0,1598130.0
72205 load shedding,,72205,load shedding,177570.0,0.0,1.0,10000.004059208615,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,177570.0,177570.0
72206 load shedding,,72206,load shedding,621495.0,0.0,1.0,10000.008683592778,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,621495.0,621495.0
72207 load shedding,,72207,load shedding,88785.0,0.0,1.0,10000.008689268405,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,88785.0,88785.0
72208 load shedding,,72208,load shedding,443925.0,0.0,1.0,10000.007180350989,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,443925.0,443925.0
72209 load shedding,,72209,load shedding,976635.0,0.0,1.0,10000.00849125305,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,976635.0,976635.0
72210 load shedding,,72210,load shedding,621495.0,0.0,1.0,10000.005002342912,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,621495.0,621495.0
72211 load shedding,,72211,load shedding,88785.0,0.0,1.0,10000.007987504574,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,88785.0,88785.0
72212 load shedding,,72212,load shedding,355140.0,0.0,1.0,10000.009580080365,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,355140.0,355140.0
72213 load shedding,,72213,load shedding,266355.0,0.0,1.0,10000.013334779585,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,266355.0,266355.0
72214 central_biomass_CHP_heat,eGon2035,72214,central_biomass_CHP_heat,4.83,0.0,1.0,0.00673852520479525,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,4.83,4.83
72214 load shedding,,72214,load shedding,1686915.0,0.0,1.0,10000.009569394793,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,1686915.0,1686915.0
72214 solar_thermal_collector,eGon2035,72214,solar_thermal_collector,86.95561906699147,0.0,1.0,0.005111262698838822,1.0,False,0.0,0,0,0,1.0,1.0,inf,PQ,,86.95561906699147,86.95561906699147
72215 load shedding,,72215,load shedding,1509345.0,0.0,1.0,10000.007308456212,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1509345.0,1509345.0
72215 solar_thermal_collector,eGon2035,72215,solar_thermal_collector,66.0487876961658,0.0,1.0,0.00848932552546408,1.0,False,0.0,0,0,0,1.0,1.0,inf,PQ,,66.0487876961658,66.0487876961658
72216 central_biomass_CHP_heat,eGon2035,72216,central_biomass_CHP_heat,31.412,0.0,1.0,0.004868784447836082,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,31.412,31.412
72216 load shedding,,72216,load shedding,1331775.0,0.0,1.0,10000.005118574692,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,1331775.0,1331775.0
72216 solar_thermal_collector,eGon2035,72216,solar_thermal_collector,52.16373077309309,0.0,0.9999999999999999,0.010165504227029196,0.9999999999999999,False,0.0,0,0,0,1.0,1.0,inf,PQ,,52.16373077309309,52.16373077309309
72217 load shedding,,72217,load shedding,355140.0,0.0,1.0,10000.004411852231,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,355140.0,355140.0
72217 solar_thermal_collector,eGon2035,72217,solar_thermal_collector,9.270896407028125,0.0,1.0,0.008099161810180494,1.0,False,0.0,0,0,0,1.0,1.0,inf,PQ,,9.270896407028125,9.270896407028125
72218 central_biomass_CHP_heat,eGon2035,72218,central_biomass_CHP_heat,39.613820000000004,0.0,0.9999999999999999,0.009650691863557333,0.9999999999999999,False,0.0,0,0,0,1.0,1.0,inf,Slack,,39.613820000000004,39.613820000000004
72218 geo_thermal,eGon2035,72218,geo_thermal,11.055276265403933,0.0,1.0,0.007643582741453662,1.0,False,0.0,0,0,0,1.0,1.0,inf,PQ,,11.055276265403933,11.055276265403933
72218 load shedding,,72218,load shedding,2485980.0,0.0,1.0,10000.007182012208,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,2485980.0,2485980.0
72218 solar_thermal_collector,eGon2035,72218,solar_thermal_collector,40.959975130907466,0.0,1.0,0.007095461584489401,1.0,False,0.0,0,0,0,1.0,1.0,inf,PQ,,40.959975130907466,40.959975130907466
72219 central_biomass_CHP_heat,eGon2035,72219,central_biomass_CHP_heat,1.296,0.0,1.0,7.81195123536665e-06,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,1.296,1.296
72219 load shedding,,72219,load shedding,532710.0,0.0,1.0,10000.009049037313,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,532710.0,532710.0
72219 solar_thermal_collector,eGon2035,72219,solar_thermal_collector,84.44507394616208,0.0,1.0,0.009878817722342982,1.0,False,0.0,0,0,0,1.0,1.0,inf,PQ,,84.44507394616208,84.44507394616208
